# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e-01
# Aref        : 2.000000e-01
# CofR        : (5.000000e-01 2.500000e-01 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
4.95443       	5.677573e-02	2.873834e-02	2.803739e-02	-1.401910e-02	-7.124431e-03	-6.894674e-03	-1.148785e-04	3.504776e-04	1.419393e-03	3.734064e-20	1.419393e-03	-1.419393e-03
4.95931       	5.763315e-02	2.916406e-02	2.846909e-02	-1.389950e-02	-7.061287e-03	-6.838212e-03	-1.115376e-04	3.474875e-04	1.440829e-03	3.759607e-20	1.440829e-03	-1.440829e-03
4.96412       	5.845222e-02	2.957011e-02	2.888211e-02	-1.376010e-02	-6.988085e-03	-6.772018e-03	-1.080337e-04	3.440026e-04	1.461306e-03	3.779441e-20	1.461306e-03	-1.461306e-03
4.96887       	5.923574e-02	2.995791e-02	2.927784e-02	-1.360139e-02	-6.905062e-03	-6.696325e-03	-1.043686e-04	3.400347e-04	1.480894e-03	3.793494e-20	1.480894e-03	-1.480894e-03
4.97356       	5.999382e-02	3.033251e-02	2.966131e-02	-1.342412e-02	-6.812614e-03	-6.611507e-03	-1.005536e-04	3.356030e-04	1.499845e-03	3.802524e-20	1.499845e-03	-1.499845e-03
4.9782        	6.077255e-02	3.071698e-02	3.005558e-02	-1.322794e-02	-6.710525e-03	-6.517417e-03	-9.655356e-05	3.306986e-04	1.519314e-03	3.814136e-20	1.519314e-03	-1.519314e-03
4.98274       	6.145500e-02	3.105280e-02	3.040220e-02	-1.301211e-02	-6.598480e-03	-6.413629e-03	-9.242568e-05	3.253027e-04	1.536375e-03	3.812316e-20	1.536375e-03	-1.536375e-03
4.98727       	6.202712e-02	3.133289e-02	3.069423e-02	-1.277314e-02	-6.474663e-03	-6.298476e-03	-8.809328e-05	3.193285e-04	1.550678e-03	3.796038e-20	1.550678e-03	-1.550678e-03
4.99166       	6.278096e-02	3.170364e-02	3.107731e-02	-1.252654e-02	-6.346888e-03	-6.179651e-03	-8.361840e-05	3.131635e-04	1.569524e-03	3.800527e-20	1.569524e-03	-1.569524e-03
4.99605       	6.347105e-02	3.204195e-02	3.142910e-02	-1.225698e-02	-6.207410e-03	-6.049570e-03	-7.891981e-05	3.064245e-04	1.586776e-03	3.797046e-20	1.586776e-03	-1.586776e-03
5.00043       	6.401735e-02	3.230775e-02	3.170960e-02	-1.196310e-02	-6.055608e-03	-5.907488e-03	-7.406002e-05	2.990774e-04	1.600434e-03	3.773954e-20	1.600434e-03	-1.600434e-03
5.00468       	6.465184e-02	3.261743e-02	3.203441e-02	-1.166027e-02	-5.899263e-03	-5.761005e-03	-6.912917e-05	2.915067e-04	1.616296e-03	3.760585e-20	1.616296e-03	-1.616296e-03
5.00887       	6.523201e-02	3.289948e-02	3.233253e-02	-1.133899e-02	-5.733574e-03	-5.605413e-03	-6.408054e-05	2.834747e-04	1.630800e-03	3.741068e-20	1.630800e-03	-1.630800e-03
5.01301       	6.580903e-02	3.317956e-02	3.262947e-02	-1.100172e-02	-5.559790e-03	-5.441927e-03	-5.893151e-05	2.750429e-04	1.645226e-03	3.720651e-20	1.645226e-03	-1.645226e-03
5.0171        	6.634354e-02	3.343795e-02	3.290559e-02	-1.064717e-02	-5.377229e-03	-5.269946e-03	-5.364157e-05	2.661794e-04	1.658589e-03	3.694230e-20	1.658589e-03	-1.658589e-03
5.02115       	6.689311e-02	3.370350e-02	3.318960e-02	-1.027798e-02	-5.187253e-03	-5.090723e-03	-4.826482e-05	2.569494e-04	1.672328e-03	3.668620e-20	1.672328e-03	-1.672328e-03
5.02515       	6.740637e-02	3.395051e-02	3.345587e-02	-9.892803e-03	-4.989256e-03	-4.903546e-03	-4.285502e-05	2.473201e-04	1.685159e-03	3.638690e-20	1.685159e-03	-1.685159e-03
5.02911       	6.790928e-02	3.419196e-02	3.371732e-02	-9.492743e-03	-4.783673e-03	-4.709070e-03	-3.730193e-05	2.373186e-04	1.697732e-03	3.606311e-20	1.697732e-03	-1.697732e-03
5.03302       	6.839560e-02	3.442474e-02	3.397085e-02	-9.077829e-03	-4.570711e-03	-4.507119e-03	-3.179600e-05	2.269457e-04	1.709890e-03	3.571065e-20	1.709890e-03	-1.709890e-03
5.0369        	6.885939e-02	3.464591e-02	3.421348e-02	-8.648739e-03	-4.350494e-03	-4.298245e-03	-2.612421e-05	2.162185e-04	1.721485e-03	3.532944e-20	1.721485e-03	-1.721485e-03
5.04073       	6.933984e-02	3.487511e-02	3.446473e-02	-8.207437e-03	-4.124214e-03	-4.083223e-03	-2.049580e-05	2.051859e-04	1.733496e-03	3.496624e-20	1.733496e-03	-1.733496e-03
5.04453       	6.977090e-02	3.507923e-02	3.469167e-02	-7.751185e-03	-3.890329e-03	-3.860856e-03	-1.473646e-05	1.937796e-04	1.744272e-03	3.453368e-20	1.744272e-03	-1.744272e-03
5.0483        	7.022500e-02	3.529460e-02	3.493039e-02	-7.284118e-03	-3.651055e-03	-3.633063e-03	-8.996238e-06	1.821029e-04	1.755625e-03	3.412472e-20	1.755625e-03	-1.755625e-03
5.05203       	7.065365e-02	3.549694e-02	3.515671e-02	-6.804673e-03	-3.405652e-03	-3.399021e-03	-3.315528e-06	1.701168e-04	1.766341e-03	3.368303e-20	1.766341e-03	-1.766341e-03
5.05573       	7.106965e-02	3.569266e-02	3.537699e-02	-6.313379e-03	-3.154328e-03	-3.159051e-03	2.361745e-06	1.578345e-04	1.776741e-03	3.322401e-20	1.776741e-03	-1.776741e-03
5.05939       	7.147339e-02	3.588198e-02	3.559141e-02	-5.811331e-03	-2.897606e-03	-2.913725e-03	8.059399e-06	1.452833e-04	1.786835e-03	3.274083e-20	1.786835e-03	-1.786835e-03
5.06303       	7.186376e-02	3.606436e-02	3.579940e-02	-5.299359e-03	-2.635941e-03	-2.663419e-03	1.373884e-05	1.324840e-04	1.796594e-03	3.224115e-20	1.796594e-03	-1.796594e-03
5.06664       	7.224112e-02	3.623999e-02	3.600113e-02	-4.777292e-03	-2.369275e-03	-2.408017e-03	1.937089e-05	1.194323e-04	1.806028e-03	3.172231e-20	1.806028e-03	-1.806028e-03
5.07023       	7.262963e-02	3.642100e-02	3.620863e-02	-4.247313e-03	-2.098548e-03	-2.148766e-03	2.510903e-05	1.061828e-04	1.815741e-03	3.122209e-20	1.815741e-03	-1.815741e-03
5.07378       	7.297714e-02	3.658131e-02	3.639583e-02	-3.709599e-03	-1.824062e-03	-1.885537e-03	3.073785e-05	9.273997e-05	1.824428e-03	3.065795e-20	1.824428e-03	-1.824428e-03
5.07732       	7.334793e-02	3.675302e-02	3.659492e-02	-3.161918e-03	-1.544771e-03	-1.617147e-03	3.618778e-05	7.904796e-05	1.833698e-03	3.011749e-20	1.833698e-03	-1.833698e-03
5.08081       	7.366527e-02	3.689790e-02	3.676738e-02	-2.610466e-03	-1.263519e-03	-1.346947e-03	4.171442e-05	6.526165e-05	1.841632e-03	2.950431e-20	1.841632e-03	-1.841632e-03
5.0843        	7.401246e-02	3.705753e-02	3.695493e-02	-2.052094e-03	-9.788825e-04	-1.073212e-03	4.716459e-05	5.130235e-05	1.850311e-03	2.893734e-20	1.850311e-03	-1.850311e-03
5.08779       	7.435197e-02	3.721311e-02	3.713885e-02	-1.485185e-03	-6.901327e-04	-7.950521e-04	5.245972e-05	3.712962e-05	1.858799e-03	2.835242e-20	1.858799e-03	-1.858799e-03
5.09128       	7.468290e-02	3.736422e-02	3.731868e-02	-9.108023e-04	-3.976560e-04	-5.131463e-04	5.774519e-05	2.277006e-05	1.867073e-03	2.775166e-20	1.867073e-03	-1.867073e-03
5.09477       	7.500416e-02	3.751034e-02	3.749382e-02	-3.302616e-04	-1.022391e-04	-2.280225e-04	6.289171e-05	8.256540e-06	1.875104e-03	2.712990e-20	1.875104e-03	-1.875104e-03
5.09826       	7.531622e-02	3.765170e-02	3.766452e-02	2.563468e-04	1.960830e-04	6.026387e-05	6.790956e-05	-6.408671e-06	1.882905e-03	2.649327e-20	1.882905e-03	-1.882905e-03
5.10169       	7.553535e-02	3.774661e-02	3.778873e-02	8.424061e-04	4.938506e-04	3.485555e-04	7.264759e-05	-2.106015e-05	1.888384e-03	2.571991e-20	1.888384e-03	-1.888384e-03
5.10505       	7.580907e-02	3.786903e-02	3.794004e-02	1.420282e-03	7.874140e-04	6.328679e-04	7.727304e-05	-3.550705e-05	1.895227e-03	2.505212e-20	1.895227e-03	-1.895227e-03
5.10839       	7.606286e-02	3.798145e-02	3.808140e-02	1.998938e-03	1.081350e-03	9.175885e-04	8.188067e-05	-4.997346e-05	1.901571e-03	2.435624e-20	1.901571e-03	-1.901571e-03
5.11172       	7.632050e-02	3.809586e-02	3.822465e-02	2.575736e-03	1.374097e-03	1.201639e-03	8.622939e-05	-6.439340e-05	1.908013e-03	2.366775e-20	1.908013e-03	-1.908013e-03
5.11503       	7.656387e-02	3.820314e-02	3.836073e-02	3.151750e-03	1.666338e-03	1.485412e-03	9.046302e-05	-7.879376e-05	1.914097e-03	2.297149e-20	1.914097e-03	-1.914097e-03
5.11833       	7.679728e-02	3.830552e-02	3.849176e-02	3.724862e-03	1.957159e-03	1.767703e-03	9.472792e-05	-9.312155e-05	1.919932e-03	2.225266e-20	1.919932e-03	-1.919932e-03
5.12161       	7.701908e-02	3.840216e-02	3.861691e-02	4.295061e-03	2.246205e-03	2.048856e-03	9.867475e-05	-1.073765e-04	1.925477e-03	2.151923e-20	1.925477e-03	-1.925477e-03
5.12488       	7.723010e-02	3.849350e-02	3.873660e-02	4.862112e-03	2.533388e-03	2.328724e-03	1.023322e-04	-1.215528e-04	1.930752e-03	2.077445e-20	1.930752e-03	-1.930752e-03
5.12812       	7.742338e-02	3.857612e-02	3.884725e-02	5.422510e-03	2.817272e-03	2.605238e-03	1.060173e-04	-1.355628e-04	1.935584e-03	2.001163e-20	1.935584e-03	-1.935584e-03
5.13135       	7.760027e-02	3.865074e-02	3.894952e-02	5.975616e-03	3.097377e-03	2.878239e-03	1.095687e-04	-1.493904e-04	1.940007e-03	1.922229e-20	1.940007e-03	-1.940007e-03
5.13455       	7.778248e-02	3.872823e-02	3.905425e-02	6.520324e-03	3.373121e-03	3.147203e-03	1.129587e-04	-1.630081e-04	1.944562e-03	1.844475e-20	1.944562e-03	-1.944562e-03
5.13773       	7.794720e-02	3.879718e-02	3.915002e-02	7.056859e-03	3.644506e-03	3.412353e-03	1.160767e-04	-1.764215e-04	1.948680e-03	1.765918e-20	1.948680e-03	-1.948680e-03
5.14089       	7.808881e-02	3.885478e-02	3.923403e-02	7.585067e-03	3.911431e-03	3.673636e-03	1.188977e-04	-1.896267e-04	1.952220e-03	1.685000e-20	1.952220e-03	-1.952220e-03
5.14403       	7.823830e-02	3.891661e-02	3.932169e-02	8.101631e-03	4.172557e-03	3.929074e-03	1.217418e-04	-2.025408e-04	1.955957e-03	1.606045e-20	1.955957e-03	-1.955957e-03
5.14715       	7.836613e-02	3.896785e-02	3.939828e-02	8.608623e-03	4.428388e-03	4.180235e-03	1.240761e-04	-2.152156e-04	1.959153e-03	1.525337e-20	1.959153e-03	-1.959153e-03
5.15026       	7.848877e-02	3.901678e-02	3.947199e-02	9.104197e-03	4.678347e-03	4.425850e-03	1.262488e-04	-2.276049e-04	1.962219e-03	1.444662e-20	1.962219e-03	-1.962219e-03
5.15335       	7.858894e-02	3.905476e-02	3.953418e-02	9.588404e-03	4.922395e-03	4.666009e-03	1.281929e-04	-2.397101e-04	1.964724e-03	1.362152e-20	1.964724e-03	-1.964724e-03
5.15641       	7.869802e-02	3.909756e-02	3.960046e-02	1.005805e-02	5.159002e-03	4.899052e-03	1.299748e-04	-2.514513e-04	1.967450e-03	1.281326e-20	1.967450e-03	-1.967450e-03
5.15947       	7.878216e-02	3.912816e-02	3.965400e-02	1.051677e-02	5.389809e-03	5.126959e-03	1.314251e-04	-2.629192e-04	1.969554e-03	1.197911e-20	1.969554e-03	-1.969554e-03
5.1625        	7.885369e-02	3.915284e-02	3.970085e-02	1.096031e-02	5.612884e-03	5.347427e-03	1.327283e-04	-2.740078e-04	1.971342e-03	1.113352e-20	1.971342e-03	-1.971342e-03
5.16553       	7.892277e-02	3.917665e-02	3.974612e-02	1.138945e-02	5.828691e-03	5.560762e-03	1.339646e-04	-2.847363e-04	1.973069e-03	1.029860e-20	1.973069e-03	-1.973069e-03
5.16854       	7.897006e-02	3.918995e-02	3.978011e-02	1.180331e-02	6.036606e-03	5.766704e-03	1.349510e-04	-2.950828e-04	1.974251e-03	9.445975e-21	1.974251e-03	-1.974251e-03
5.17153       	7.901491e-02	3.920239e-02	3.981252e-02	1.220268e-02	6.237056e-03	5.965622e-03	1.357170e-04	-3.050669e-04	1.975373e-03	8.603737e-21	1.975373e-03	-1.975373e-03
5.17452       	7.903538e-02	3.920304e-02	3.983234e-02	1.258610e-02	6.429382e-03	6.156718e-03	1.363322e-04	-3.146525e-04	1.975885e-03	7.728764e-21	1.975885e-03	-1.975885e-03
5.17748       	7.905809e-02	3.920526e-02	3.985283e-02	1.295152e-02	6.612343e-03	6.339179e-03	1.365820e-04	-3.237880e-04	1.976452e-03	6.879649e-21	1.976452e-03	-1.976452e-03
5.18044       	7.906690e-02	3.920090e-02	3.986600e-02	1.330196e-02	6.787640e-03	6.514322e-03	1.366590e-04	-3.325490e-04	1.976673e-03	6.024925e-21	1.976673e-03	-1.976673e-03
5.18341       	7.906240e-02	3.919030e-02	3.987211e-02	1.363618e-02	6.954558e-03	6.681618e-03	1.364698e-04	-3.409044e-04	1.976560e-03	5.163935e-21	1.976560e-03	-1.976560e-03
5.18635       	7.903024e-02	3.916630e-02	3.986394e-02	1.395281e-02	7.112496e-03	6.840312e-03	1.360919e-04	-3.488202e-04	1.975756e-03	4.286106e-21	1.975756e-03	-1.975756e-03
5.18925       	7.900046e-02	3.914401e-02	3.985645e-02	1.424888e-02	7.260051e-03	6.988826e-03	1.356125e-04	-3.562219e-04	1.975011e-03	3.430061e-21	1.975011e-03	-1.975011e-03
5.19216       	7.895940e-02	3.911651e-02	3.984289e-02	1.452754e-02	7.398794e-03	7.128750e-03	1.350220e-04	-3.631886e-04	1.973985e-03	2.567252e-21	1.973985e-03	-1.973985e-03
5.19506       	7.890542e-02	3.908303e-02	3.982239e-02	1.478725e-02	7.527950e-03	7.259302e-03	1.343237e-04	-3.696813e-04	1.972635e-03	1.699129e-21	1.972635e-03	-1.972635e-03
5.19797       	7.883802e-02	3.904327e-02	3.979475e-02	1.502955e-02	7.648156e-03	7.381395e-03	1.333808e-04	-3.757388e-04	1.970951e-03	8.236374e-22	1.970951e-03	-1.970951e-03
5.20086       	7.875114e-02	3.899421e-02	3.975692e-02	1.525421e-02	7.759183e-03	7.495025e-03	1.320789e-04	-3.813552e-04	1.968778e-03	-6.218628e-23	1.968778e-03	-1.968778e-03
5.20374       	7.865583e-02	3.894146e-02	3.971437e-02	1.545829e-02	7.859774e-03	7.598512e-03	1.306309e-04	-3.864572e-04	1.966396e-03	-9.434562e-22	1.966396e-03	-1.966396e-03
5.20662       	7.854746e-02	3.888265e-02	3.966481e-02	1.564307e-02	7.950468e-03	7.692605e-03	1.289312e-04	-3.910768e-04	1.963687e-03	-1.830622e-21	1.963687e-03	-1.963687e-03
5.20948       	7.842777e-02	3.881867e-02	3.960911e-02	1.580882e-02	8.031594e-03	7.777223e-03	1.271855e-04	-3.952204e-04	1.960694e-03	-2.718317e-21	1.960694e-03	-1.960694e-03
5.21234       	7.829295e-02	3.874762e-02	3.954533e-02	1.595430e-02	8.102386e-03	7.851917e-03	1.252344e-04	-3.988576e-04	1.957324e-03	-3.612046e-21	1.957324e-03	-1.957324e-03
5.21519       	7.814445e-02	3.867021e-02	3.947424e-02	1.608067e-02	8.163542e-03	7.917125e-03	1.232086e-04	-4.020167e-04	1.953611e-03	-4.509482e-21	1.953611e-03	-1.953611e-03
5.21804       	7.798420e-02	3.858743e-02	3.939677e-02	1.618684e-02	8.214504e-03	7.972341e-03	1.210813e-04	-4.046711e-04	1.949605e-03	-5.409598e-21	1.949605e-03	-1.949605e-03
5.22088       	7.780957e-02	3.849794e-02	3.931163e-02	1.627383e-02	8.255710e-03	8.018120e-03	1.187947e-04	-4.068458e-04	1.945239e-03	-6.305831e-21	1.945239e-03	-1.945239e-03
5.22371       	7.762190e-02	3.840245e-02	3.921945e-02	1.633997e-02	8.286336e-03	8.053636e-03	1.163504e-04	-4.084993e-04	1.940547e-03	-7.205298e-21	1.940547e-03	-1.940547e-03
5.22654       	7.742089e-02	3.830076e-02	3.912012e-02	1.638723e-02	8.307516e-03	8.079713e-03	1.139017e-04	-4.096807e-04	1.935522e-03	-8.103422e-21	1.935522e-03	-1.935522e-03
5.22937       	7.720539e-02	3.819234e-02	3.901306e-02	1.641431e-02	8.318402e-03	8.095910e-03	1.112464e-04	-4.103578e-04	1.930135e-03	-9.003970e-21	1.930135e-03	-1.930135e-03
5.23219       	7.697606e-02	3.807748e-02	3.889857e-02	1.642182e-02	8.319356e-03	8.102463e-03	1.084468e-04	-4.105455e-04	1.924401e-03	-9.908128e-21	1.924401e-03	-1.924401e-03
5.23502       	7.673269e-02	3.795609e-02	3.877660e-02	1.641028e-02	8.310677e-03	8.099603e-03	1.055366e-04	-4.102570e-04	1.918317e-03	-1.081376e-20	1.918317e-03	-1.918317e-03
5.23783       	7.647625e-02	3.782865e-02	3.864760e-02	1.637905e-02	8.292031e-03	8.087017e-03	1.025067e-04	-4.094762e-04	1.911906e-03	-1.171932e-20	1.911906e-03	-1.911906e-03
5.24064       	7.620460e-02	3.769406e-02	3.851054e-02	1.632950e-02	8.264103e-03	8.065398e-03	9.935241e-05	-4.082375e-04	1.905115e-03	-1.262850e-20	1.905115e-03	-1.905115e-03
5.24346       	7.591853e-02	3.755276e-02	3.836576e-02	1.625995e-02	8.226028e-03	8.033922e-03	9.605296e-05	-4.064987e-04	1.897963e-03	-1.354072e-20	1.897963e-03	-1.897963e-03
5.24627       	7.561854e-02	3.740497e-02	3.821357e-02	1.617191e-02	8.178495e-03	7.993413e-03	9.254095e-05	-4.042977e-04	1.890464e-03	-1.445242e-20	1.890464e-03	-1.890464e-03
5.24908       	7.530324e-02	3.724998e-02	3.805326e-02	1.606557e-02	8.121805e-03	7.943767e-03	8.901942e-05	-4.016393e-04	1.882581e-03	-1.536322e-20	1.882581e-03	-1.882581e-03
5.2519        	7.497301e-02	3.708800e-02	3.788501e-02	1.594013e-02	8.055516e-03	7.884609e-03	8.545345e-05	-3.985031e-04	1.874325e-03	-1.627604e-20	1.874325e-03	-1.874325e-03
5.25471       	7.462905e-02	3.691959e-02	3.770946e-02	1.579754e-02	7.980597e-03	7.816942e-03	8.182754e-05	-3.949385e-04	1.865726e-03	-1.719074e-20	1.865726e-03	-1.865726e-03
5.25752       	7.427039e-02	3.674430e-02	3.752609e-02	1.563591e-02	7.896099e-03	7.739812e-03	7.814365e-05	-3.908978e-04	1.856760e-03	-1.810719e-20	1.856760e-03	-1.856760e-03
5.26033       	7.389721e-02	3.656216e-02	3.733504e-02	1.545759e-02	7.803166e-03	7.654424e-03	7.437148e-05	-3.864397e-04	1.847430e-03	-1.902258e-20	1.847430e-03	-1.847430e-03
5.26315       	7.351025e-02	3.637358e-02	3.713666e-02	1.526158e-02	7.701359e-03	7.560217e-03	7.057091e-05	-3.815394e-04	1.837756e-03	-1.993960e-20	1.837756e-03	-1.837756e-03
5.26596       	7.310862e-02	3.617808e-02	3.693053e-02	1.504897e-02	7.591248e-03	7.457723e-03	6.676256e-05	-3.762243e-04	1.827715e-03	-2.085423e-20	1.827715e-03	-1.827715e-03
5.26877       	7.269273e-02	3.597587e-02	3.671686e-02	1.481997e-02	7.472904e-03	7.347062e-03	6.292072e-05	-3.704992e-04	1.817318e-03	-2.176626e-20	1.817318e-03	-1.817318e-03
5.27159       	7.226293e-02	3.576709e-02	3.649584e-02	1.457504e-02	7.346565e-03	7.228478e-03	5.904340e-05	-3.643761e-04	1.806573e-03	-2.267565e-20	1.806573e-03	-1.806573e-03
5.2744        	7.181852e-02	3.555139e-02	3.626713e-02	1.431470e-02	7.212526e-03	7.102178e-03	5.517401e-05	-3.578676e-04	1.795463e-03	-2.357863e-20	1.795463e-03	-1.795463e-03
5.27721       	7.136044e-02	3.532923e-02	3.603121e-02	1.403951e-02	7.070986e-03	6.968522e-03	5.123196e-05	-3.509877e-04	1.784011e-03	-2.447731e-20	1.784011e-03	-1.784011e-03
5.28003       	7.088848e-02	3.510049e-02	3.578799e-02	1.374983e-02	6.922163e-03	6.827670e-03	4.724629e-05	-3.437458e-04	1.772212e-03	-2.537405e-20	1.772212e-03	-1.772212e-03
5.28284       	7.040338e-02	3.486556e-02	3.553783e-02	1.344544e-02	6.765983e-03	6.679455e-03	4.326397e-05	-3.361359e-04	1.760085e-03	-2.626763e-20	1.760085e-03	-1.760085e-03
5.28565       	6.990401e-02	3.462379e-02	3.528022e-02	1.312865e-02	6.603630e-03	6.525022e-03	3.930387e-05	-3.282163e-04	1.747600e-03	-2.715666e-20	1.747600e-03	-1.747600e-03
5.28847       	6.939195e-02	3.437602e-02	3.501594e-02	1.279837e-02	6.434515e-03	6.363853e-03	3.533097e-05	-3.199592e-04	1.734799e-03	-2.803343e-20	1.734799e-03	-1.734799e-03
5.29128       	6.886644e-02	3.412181e-02	3.474462e-02	1.245623e-02	6.259464e-03	6.196762e-03	3.135102e-05	-3.114056e-04	1.721661e-03	-2.890859e-20	1.721661e-03	-1.721661e-03
5.29409       	6.832719e-02	3.386102e-02	3.446616e-02	1.210280e-02	6.078745e-03	6.024054e-03	2.734536e-05	-3.025700e-04	1.708180e-03	-2.978019e-20	1.708180e-03	-1.708180e-03
5.29691       	6.777617e-02	3.359465e-02	3.418153e-02	1.173755e-02	5.892210e-03	5.845344e-03	2.343290e-05	-2.934388e-04	1.694404e-03	-3.064577e-20	1.694404e-03	-1.694404e-03
5.29972       	6.721269e-02	3.332229e-02	3.389040e-02	1.136231e-02	5.700712e-03	5.661593e-03	1.955936e-05	-2.840576e-04	1.680317e-03	-3.150609e-20	1.680317e-03	-1.680317e-03
5.30257       	6.661424e-02	3.303279e-02	3.358145e-02	1.097311e-02	5.502216e-03	5.470896e-03	1.566021e-05	-2.743278e-04	1.665356e-03	-3.240868e-20	1.665356e-03	-1.665356e-03
5.30543       	6.601137e-02	3.274135e-02	3.327002e-02	1.057347e-02	5.298496e-03	5.274973e-03	1.176141e-05	-2.643367e-04	1.650284e-03	-3.327385e-20	1.650284e-03	-1.650284e-03
5.3083        	6.539603e-02	3.244394e-02	3.295209e-02	1.016310e-02	5.089436e-03	5.073664e-03	7.885803e-06	-2.540775e-04	1.634901e-03	-3.413503e-20	1.634901e-03	-1.634901e-03
5.31117       	6.476927e-02	3.214102e-02	3.262825e-02	9.744513e-03	4.876293e-03	4.868219e-03	4.037101e-06	-2.436128e-04	1.619232e-03	-3.498067e-20	1.619232e-03	-1.619232e-03
5.31406       	6.412618e-02	3.183016e-02	3.229602e-02	9.317180e-03	4.658805e-03	4.658375e-03	2.153157e-07	-2.329295e-04	1.603155e-03	-3.582617e-20	1.603155e-03	-1.603155e-03
5.31695       	6.346929e-02	3.151259e-02	3.195670e-02	8.882083e-03	4.437470e-03	4.444613e-03	-3.571573e-06	-2.220521e-04	1.586732e-03	-3.666534e-20	1.586732e-03	-1.586732e-03
5.31985       	6.279992e-02	3.118898e-02	3.161094e-02	8.439148e-03	4.212334e-03	4.226814e-03	-7.239916e-06	-2.109787e-04	1.569998e-03	-3.749690e-20	1.569998e-03	-1.569998e-03
5.32275       	6.211636e-02	3.085843e-02	3.125793e-02	7.989922e-03	3.984081e-03	4.005842e-03	-1.088051e-05	-1.997481e-04	1.552909e-03	-3.831832e-20	1.552909e-03	-1.552909e-03
5.32567       	6.141923e-02	3.052125e-02	3.089798e-02	7.534439e-03	3.752781e-03	3.781657e-03	-1.443788e-05	-1.883610e-04	1.535481e-03	-3.913317e-20	1.535481e-03	-1.535481e-03
5.3286        	6.071842e-02	3.018240e-02	3.053602e-02	7.072569e-03	3.518366e-03	3.554203e-03	-1.791865e-05	-1.768142e-04	1.517960e-03	-3.992469e-20	1.517960e-03	-1.517960e-03
5.33153       	5.999732e-02	2.983351e-02	3.016382e-02	6.606258e-03	3.281755e-03	3.324503e-03	-2.137393e-05	-1.651565e-04	1.499933e-03	-4.072108e-20	1.499933e-03	-1.499933e-03
5.33448       	5.926369e-02	2.947845e-02	2.978524e-02	6.135803e-03	3.043120e-03	3.092683e-03	-2.478119e-05	-1.533951e-04	1.481592e-03	-4.151180e-20	1.481592e-03	-1.481592e-03
5.33744       	5.851784e-02	2.911739e-02	2.940045e-02	5.661082e-03	2.802427e-03	2.858655e-03	-2.811373e-05	-1.415271e-04	1.462946e-03	-4.229116e-20	1.462946e-03	-1.462946e-03
5.34041       	5.775927e-02	2.875005e-02	2.900921e-02	5.183139e-03	2.560198e-03	2.622941e-03	-3.137177e-05	-1.295785e-04	1.443982e-03	-4.306398e-20	1.443982e-03	-1.443982e-03
5.34339       	5.698691e-02	2.837589e-02	2.861101e-02	4.702440e-03	2.316733e-03	2.385706e-03	-3.448645e-05	-1.175610e-04	1.424673e-03	-4.383166e-20	1.424673e-03	-1.424673e-03
5.34639       	5.621694e-02	2.800300e-02	2.821394e-02	4.218807e-03	2.071863e-03	2.146944e-03	-3.754018e-05	-1.054702e-04	1.405424e-03	-4.456609e-20	1.405424e-03	-1.405424e-03
5.34939       	5.542417e-02	2.761873e-02	2.780544e-02	3.734199e-03	1.826562e-03	1.907637e-03	-4.053746e-05	-9.335496e-05	1.385604e-03	-4.531268e-20	1.385604e-03	-1.385604e-03
5.35242       	5.461976e-02	2.722868e-02	2.739109e-02	3.248152e-03	1.580647e-03	1.667505e-03	-4.342891e-05	-8.120381e-05	1.365494e-03	-4.605183e-20	1.365494e-03	-1.365494e-03
5.35545       	5.380035e-02	2.683113e-02	2.696923e-02	2.762010e-03	1.334756e-03	1.427255e-03	-4.624935e-05	-6.905026e-05	1.345009e-03	-4.678620e-20	1.345009e-03	-1.345009e-03
5.3585        	5.299017e-02	2.643821e-02	2.655197e-02	2.275201e-03	1.088635e-03	1.186565e-03	-4.896500e-05	-5.688002e-05	1.324754e-03	-4.747617e-20	1.324754e-03	-1.324754e-03
5.36157       	5.215234e-02	2.603144e-02	2.612090e-02	1.789311e-03	8.430839e-04	9.462275e-04	-5.157180e-05	-4.473279e-05	1.303809e-03	-4.818797e-20	1.303809e-03	-1.303809e-03
5.36464       	5.129813e-02	2.561643e-02	2.568170e-02	1.305363e-03	5.985012e-04	7.068614e-04	-5.418013e-05	-3.263407e-05	1.282453e-03	-4.889396e-20	1.282453e-03	-1.282453e-03
5.36775       	5.046133e-02	2.521014e-02	2.525119e-02	8.210026e-04	3.538582e-04	4.671444e-04	-5.664309e-05	-2.052507e-05	1.261533e-03	-4.954527e-20	1.261533e-03	-1.261533e-03
5.37086       	4.959335e-02	2.478817e-02	2.480518e-02	3.401364e-04	1.110650e-04	2.290715e-04	-5.900327e-05	-8.503411e-06	1.239834e-03	-5.022577e-20	1.239834e-03	-1.239834e-03
